run_label,query_index,tenant_id,query,reference_answer,audit_target,raw_ndcg,target_ndcg,credited_rank,credited_memory_id,credited_kind,credited_content,credited_query_view_text,credited_source,raw_support_rank,raw_support_memory_id,raw_support_content,expected_fixture_indexes,candidate_answers
longmemeval_bge_m3,47,longmemeval_19b5f2b3,How long was I in Japan for?,two weeks,source_family,0.0,1.0,1,mem_2b3f288e6529fc42,observation,I actually visited Fushimi Inari Shrine when I was in Japan a few months ago,"where does user live
where did user go Fushimi Inari Shrine when I was in Japan a few months ago",eval_row_23429:run_1773452253430_37608_eaee9fa5:parser,,,,[23429],"[""I'm actually considering visiting other parts of Asia after Japan"", ""I'm planning a trip to Asia and I'm considering visiting Japan"", ""I actually visited Fushimi Inari Shrine when I was in Japan a few months"", ""I stayed in small hostels and guesthouses during my solo trip to Japan, and"", ""I think I'm leaning towards warm white light"", ""I've had some issues with fuzzy audio in the past""]"
longmemeval_bge_m3,47,longmemeval_19b5f2b3,How long was I in Japan for?,two weeks,canonical,0.0,1.0,1,mem_2b3f288e6529fc42,observation,I actually visited Fushimi Inari Shrine when I was in Japan a few months ago,"where does user live
where did user go Fushimi Inari Shrine when I was in Japan a few months ago",eval_row_23429:run_1773452253430_37608_eaee9fa5:parser,,,,[23429],"[""I'm actually considering visiting other parts of Asia after Japan"", ""I'm planning a trip to Asia and I'm considering visiting Japan"", ""I actually visited Fushimi Inari Shrine when I was in Japan a few months"", ""I stayed in small hostels and guesthouses during my solo trip to Japan, and"", ""I think I'm leaning towards warm white light"", ""I've had some issues with fuzzy audio in the past""]"
longmemeval_bge_m3,48,longmemeval_4fd1909e,Where did I attend the Imagine Dragons concert?,Xfinity Center,source_family,0.0,0.2559580248098155,14,mem_0a5e4173d7562ac8,observation,"I've got tickets to see the Jonas Brothers at the TD Garden on July 17th, and then The Lumineers at the House of Blues on August 20th","what does user enjoy I've got tickets to see the Jonas Brothers at the TD Garden on July 17th, and then The Lumineers at the House of Blues on August 20th",eval_row_23729:run_1773452253430_37608_eaee9fa5:parser,,,,[23729],"[""That sounds like an amazing concert experience"", ""Read books, attend workshops, and engage in discussions with people from different backgrounds"", ""I completely agree with you"", ""I've tried Seventh Generation and Dr"", ""I hope they are getting the recognition and support they deserve"", ""I'm looking forward to capturing some great photos with my family, especially at outdoor""]"
longmemeval_bge_m3,48,longmemeval_4fd1909e,Where did I attend the Imagine Dragons concert?,Xfinity Center,canonical,0.0,0.2559580248098155,14,mem_0a5e4173d7562ac8,observation,"I've got tickets to see the Jonas Brothers at the TD Garden on July 17th, and then The Lumineers at the House of Blues on August 20th","what does user enjoy I've got tickets to see the Jonas Brothers at the TD Garden on July 17th, and then The Lumineers at the House of Blues on August 20th",eval_row_23729:run_1773452253430_37608_eaee9fa5:parser,,,,[23729],"[""That sounds like an amazing concert experience"", ""Read books, attend workshops, and engage in discussions with people from different backgrounds"", ""I completely agree with you"", ""I've tried Seventh Generation and Dr"", ""I hope they are getting the recognition and support they deserve"", ""I'm looking forward to capturing some great photos with my family, especially at outdoor""]"
longmemeval_bge_m3,73,longmemeval_gpt4_f2262a51,How many different doctors did I visit?,"I visited three different doctors: a primary care physician, an ENT specialist, and a dermatologist.",source_family,0.0,0.13939006788065125,25,mem_d13807e45e090f72,observation,"I've also been dealing with some nagging sinus issues, which is why I saw Dr",,eval_row_36176:run_1773452253430_37608_eaee9fa5:parser,,,,"[36040, 36076, 36080, 36172, 36176]","[""I think practicing with different partners is really helpful"", ""Palm Springs is known for its warm, sunny weather year-round, but March is a"", ""Good luck with your search, and I hope you find the perfect kit for"", ""I hope this information helps you in your search for the perfect camera backpack!"", ""I think I've got a good understanding of what to expect from the colonoscopy"", ""I'm not a doctor, but I can provide some general tips that may help""]"
longmemeval_bge_m3,73,longmemeval_gpt4_f2262a51,How many different doctors did I visit?,"I visited three different doctors: a primary care physician, an ENT specialist, and a dermatologist.",canonical,0.0,0.25199486110541225,25,mem_d13807e45e090f72,observation,"I've also been dealing with some nagging sinus issues, which is why I saw Dr",,eval_row_36176:run_1773452253430_37608_eaee9fa5:parser,,,,"[36040, 36076, 36080, 36172, 36176]","[""I think practicing with different partners is really helpful"", ""Palm Springs is known for its warm, sunny weather year-round, but March is a"", ""Good luck with your search, and I hope you find the perfect kit for"", ""I hope this information helps you in your search for the perfect camera backpack!"", ""I think I've got a good understanding of what to expect from the colonoscopy"", ""I'm not a doctor, but I can provide some general tips that may help""]"
longmemeval_bge_m3,75,longmemeval_c4a1ceb8,How many different types of citrus fruits have I used in my cocktail recipes?,3,source_family,0.0,0.16767577957881094,20,mem_da71cc261d237c90,observation,I've been experimenting with bitters lately and recently made my own orange bitters using orange peels and vodka,what does user enjoy orange peels and vodka,eval_row_37041:run_1773452253430_37608_eaee9fa5:parser,,,,"[37041, 37218, 37322, 37486]","[""I've been experimenting with different types of plant-based milk lately, and I've settled on"", ""This syrup can be used as a substitute for simple syrup (equal parts water"", ""I didn't know that there were so many different options to choose from"", ""I'm excited to try out different blends and see which ones I like best"", ""I have a few vintage cameras, a few favorite novels, and some decorative items"", ""I'm thinking of serving the Sangria in a large pitcher with slices of orange""]"
longmemeval_bge_m3,75,longmemeval_c4a1ceb8,How many different types of citrus fruits have I used in my cocktail recipes?,3,canonical,0.0,0.263358574664837,20,mem_da71cc261d237c90,observation,I've been experimenting with bitters lately and recently made my own orange bitters using orange peels and vodka,what does user enjoy orange peels and vodka,eval_row_37041:run_1773452253430_37608_eaee9fa5:parser,,,,"[37041, 37218, 37322, 37486]","[""I've been experimenting with different types of plant-based milk lately, and I've settled on"", ""This syrup can be used as a substitute for simple syrup (equal parts water"", ""I didn't know that there were so many different options to choose from"", ""I'm excited to try out different blends and see which ones I like best"", ""I have a few vintage cameras, a few favorite novels, and some decorative items"", ""I'm thinking of serving the Sangria in a large pitcher with slices of orange""]"
longmemeval_bge_m3,76,longmemeval_gpt4_a56e767c,How many movie festivals that I attended?,I attended four movie festivals.,source_family,0.0,0.4409843071667692,4,mem_dc0dc5422b917f0d,observation,"I've been experimenting with different camera angles and lighting techniques, and I've noticed a big difference in the overall look and feel of my footage. I've also been playing around with editing software, trying to develop my own style and visual aesthetic. By the way, speaking of cinematography, I had the opportunity to assist with a masterclass workshop led by Rachel Morrison at the Portland Film Festival, where I volunteered. She shared some incredible insights about her approach to cinematography and working on films like ""Mudbound"" and ""Black Panther"". It was really inspiring to hear about her experiences and learn from her expertise.","what does user like
what does user prefer
what does user enjoy Mudbound"" and ""Black Panther",eval_row_37795:run_1773452253430_37608_eaee9fa5:parser,,,,"[37559, 37563, 37569, 37789, 37795, 37819]","[""I've been fortunate enough to attend some amazing festivals, like AFI Fest, where I"", ""I recently attended a 3-day workshop on digital marketing where the speaker, Rachel Lee,"", ""I hope this helps you get started on your exploration of the movement!"", ""I'm particularly interested in the use of natural light in both films"", ""I've really been drawn to films like \""Parasite\"" and \""The Farewell\"" lately"", ""I was wondering, do you have any advice on how to prevent algae growth""]"
longmemeval_bge_m3,76,longmemeval_gpt4_a56e767c,How many movie festivals that I attended?,I attended four movie festivals.,canonical,0.0,0.4409843071667692,4,mem_dc0dc5422b917f0d,observation,"I've been experimenting with different camera angles and lighting techniques, and I've noticed a big difference in the overall look and feel of my footage. I've also been playing around with editing software, trying to develop my own style and visual aesthetic. By the way, speaking of cinematography, I had the opportunity to assist with a masterclass workshop led by Rachel Morrison at the Portland Film Festival, where I volunteered. She shared some incredible insights about her approach to cinematography and working on films like ""Mudbound"" and ""Black Panther"". It was really inspiring to hear about her experiences and learn from her expertise.","what does user like
what does user prefer
what does user enjoy Mudbound"" and ""Black Panther",eval_row_37795:run_1773452253430_37608_eaee9fa5:parser,,,,"[37559, 37563, 37569, 37789, 37795, 37819]","[""I've been fortunate enough to attend some amazing festivals, like AFI Fest, where I"", ""I recently attended a 3-day workshop on digital marketing where the speaker, Rachel Lee,"", ""I hope this helps you get started on your exploration of the movement!"", ""I'm particularly interested in the use of natural light in both films"", ""I've really been drawn to films like \""Parasite\"" and \""The Farewell\"" lately"", ""I was wondering, do you have any advice on how to prevent algae growth""]"
longmemeval_bge_m3,95,longmemeval_00ca467f,How many doctor's appointments did I go to in March?,2,source_family,0.0,0.40156259388658816,4,mem_beaa1cdb852d9a15,observation,"By the way, I recently had a follow-up appointment with my orthopedic surgeon, Dr",,eval_row_46730:run_1773452253430_37608_eaee9fa5:parser,,,,"[46730, 47140]","[""I'm not a doctor, but I can try to provide some general information that"", ""I'm scheduled to start physical therapy sessions twice a week since March 25th to"", ""I was thinking of researching my great-grandfather's antique clock collection"", ""I was also thinking of getting my grandmother's vintage diamond necklace insured"", ""I think I'll go check Petco's website and see what I can find"", ""I might need to talk to my doctor about other options""]"
longmemeval_bge_m3,95,longmemeval_00ca467f,How many doctor's appointments did I go to in March?,2,canonical,0.0,0.40156259388658816,4,mem_beaa1cdb852d9a15,observation,"By the way, I recently had a follow-up appointment with my orthopedic surgeon, Dr",,eval_row_46730:run_1773452253430_37608_eaee9fa5:parser,,,,"[46730, 47140]","[""I'm not a doctor, but I can try to provide some general information that"", ""I'm scheduled to start physical therapy sessions twice a week since March 25th to"", ""I was thinking of researching my great-grandfather's antique clock collection"", ""I was also thinking of getting my grandmother's vintage diamond necklace insured"", ""I think I'll go check Petco's website and see what I can find"", ""I might need to talk to my doctor about other options""]"
longmemeval_bge_m3,99,longmemeval_2788b940,How many fitness classes do I attend in a typical week?,5,source_family,0.0,0.22028534773057618,5,mem_eea12442e1cb4acb,observation,"I need something to motivate me during my weightlifting classes, like BodyPump on Mondays at 6:30 PM","what does user like
what does user prefer
what does user enjoy BodyPump on Mondays at 6:30 PM",eval_row_49091:run_1773452253430_37608_eaee9fa5:parser,,,,"[48694, 48696, 49066, 49091, 49117]","[""Enjoy your culinary adventure in Kyoto, and I hope you discover many more hidden"", ""I was thinking of also making a playlist for my yoga classes on Sundays"", ""I'm thinking of trying out some new recipes to support my fitness goals"", ""I'm thinking of trying some new protein-rich snacks to support my weightlifting classes"", ""I'm looking to explore some new fitness routines and was wondering if you have"", ""I'm thinking of trying some new protein-rich snacks to support my weightlifting classes, like""]"
longmemeval_bge_m3,99,longmemeval_2788b940,How many fitness classes do I attend in a typical week?,5,canonical,0.0,0.39824053785850433,5,mem_eea12442e1cb4acb,observation,"I need something to motivate me during my weightlifting classes, like BodyPump on Mondays at 6:30 PM","what does user like
what does user prefer
what does user enjoy BodyPump on Mondays at 6:30 PM",eval_row_49091:run_1773452253430_37608_eaee9fa5:parser,,,,"[48694, 48696, 49066, 49091, 49117]","[""Enjoy your culinary adventure in Kyoto, and I hope you discover many more hidden"", ""I was thinking of also making a playlist for my yoga classes on Sundays"", ""I'm thinking of trying out some new recipes to support my fitness goals"", ""I'm thinking of trying some new protein-rich snacks to support my weightlifting classes"", ""I'm looking to explore some new fitness routines and was wondering if you have"", ""I'm thinking of trying some new protein-rich snacks to support my weightlifting classes, like""]"
longmemeval_bge_m3,102,longmemeval_129d1232,How much money did I raise in total through all the charity events I participated in?,"$5,850",source_family,0.0,0.46927872602275644,1,mem_c445be55ef193d3d,observation,"By the way, speaking of charity events, I recently participated in a Bike-a-Thon for Cancer Research and my team managed to raise $5,000","when did By a Bike-a-Thon for Cancer Research and my team managed to raise $5
what event did By attend a Bike-a-Thon for Cancer Research and my team managed to raise $5",eval_row_50577:run_1773452253430_37608_eaee9fa5:parser,,,,"[50316, 50515, 50577]","[""By the way, speaking of charity events, I recently participated in a Bike-a-Thon for"", ""I recently met someone at a charity event who introduced me to the concept"", ""I'm also wondering if you know any other ways to save money on household"", ""I've been thinking about organizing a charity event of my own, maybe a charity"", ""I actually just washed all of her blankets and beds on January 25th"", ""I'm not using any algae-preventing products currently""]"
longmemeval_bge_m3,102,longmemeval_129d1232,How much money did I raise in total through all the charity events I participated in?,"$5,850",canonical,0.0,0.6131471927654584,1,mem_c445be55ef193d3d,observation,"By the way, speaking of charity events, I recently participated in a Bike-a-Thon for Cancer Research and my team managed to raise $5,000","when did By a Bike-a-Thon for Cancer Research and my team managed to raise $5
what event did By attend a Bike-a-Thon for Cancer Research and my team managed to raise $5",eval_row_50577:run_1773452253430_37608_eaee9fa5:parser,,,,"[50316, 50515, 50577]","[""By the way, speaking of charity events, I recently participated in a Bike-a-Thon for"", ""I recently met someone at a charity event who introduced me to the concept"", ""I'm also wondering if you know any other ways to save money on household"", ""I've been thinking about organizing a charity event of my own, maybe a charity"", ""I actually just washed all of her blankets and beds on January 25th"", ""I'm not using any algae-preventing products currently""]"
longmemeval_bge_m3,103,longmemeval_60472f9c,"How many projects have I been working on simultaneously, excluding my thesis?",2,source_family,0.0,0.2640681225725909,4,mem_0de3c1bcd3a2858b,observation,"I'm trying to find some relevant research papers on AI in medical diagnosis, specifically on image classification. Can you suggest some databases or search engines I can use? By the way, I've also been working on a group project for my Database Systems course, so I'm juggling multiple projects at the moment.",,eval_row_50967:run_1773452253430_37608_eaee9fa5:parser,,,,"[50899, 50967]","[""By the way, I've also been working on a group project for my Database"", ""I'm actually working on a Master's thesis in AI and healthcare, and I've been"", ""I've been using Trello to manage my thesis project, and I think I can"", ""By the way, I've been using a reference management tool, Mendeley, to keep track"", ""I've been experimenting with different techniques for capturing cityscapes at night, and I just"", ""I've been meaning to sign up for the loyalty program at my favorite clothing""]"
longmemeval_bge_m3,103,longmemeval_60472f9c,"How many projects have I been working on simultaneously, excluding my thesis?",2,canonical,0.0,0.43067655807339306,4,mem_0de3c1bcd3a2858b,observation,"I'm trying to find some relevant research papers on AI in medical diagnosis, specifically on image classification. Can you suggest some databases or search engines I can use? By the way, I've also been working on a group project for my Database Systems course, so I'm juggling multiple projects at the moment.",,eval_row_50967:run_1773452253430_37608_eaee9fa5:parser,,,,"[50899, 50967]","[""By the way, I've also been working on a group project for my Database"", ""I'm actually working on a Master's thesis in AI and healthcare, and I've been"", ""I've been using Trello to manage my thesis project, and I think I can"", ""By the way, I've been using a reference management tool, Mendeley, to keep track"", ""I've been experimenting with different techniques for capturing cityscapes at night, and I just"", ""I've been meaning to sign up for the loyalty program at my favorite clothing""]"
longmemeval_bge_m3,104,longmemeval_gpt4_194be4b3,How many musical instruments do I currently own?,"I currently own 4 musical instruments. I've had the Fender Stratocaster electric guitar for 5 years, the Yamaha FG800 acoustic guitar for 8 years, the 5-piece Pearl Export drum set for an unspecified amount of time, and the Korg B1 piano for 3 years.",source_family,0.0,0.08514356440880375,23,mem_80081d773b828859,observation,"I'm looking to find a piano technician to service my Korg B1, which I've had for about 3 years",,eval_row_51408:run_1773452253430_37608_eaee9fa5:parser,,,,"[51059, 51113, 51154, 51408]","[""I'm also a bit concerned about the maintenance of my instruments, especially my piano,"", ""I think it's great that there are so many options available to help her"", ""I'm particularly interested in improving my string bending technique"", ""I hope these resources and tips help you take your guitar playing to the"", ""I was thinking of trying out some new effects pedals to complement my playing"", ""I think I've got a good idea of what I need to get for""]"
longmemeval_bge_m3,104,longmemeval_gpt4_194be4b3,How many musical instruments do I currently own?,"I currently own 4 musical instruments. I've had the Fender Stratocaster electric guitar for 5 years, the Yamaha FG800 acoustic guitar for 8 years, the 5-piece Pearl Export drum set for an unspecified amount of time, and the Korg B1 piano for 3 years.",canonical,0.0,0.13373003436102654,23,mem_80081d773b828859,observation,"I'm looking to find a piano technician to service my Korg B1, which I've had for about 3 years",,eval_row_51408:run_1773452253430_37608_eaee9fa5:parser,,,,"[51059, 51113, 51154, 51408]","[""I'm also a bit concerned about the maintenance of my instruments, especially my piano,"", ""I think it's great that there are so many options available to help her"", ""I'm particularly interested in improving my string bending technique"", ""I hope these resources and tips help you take your guitar playing to the"", ""I was thinking of trying out some new effects pedals to complement my playing"", ""I think I've got a good idea of what I need to get for""]"
longmemeval_bge_m3,105,longmemeval_a9f6b44c,How many bikes did I service or plan to service in March?,2,source_family,0.0,0.32016243454744936,2,mem_e7e8fa7f3f5a59b1,observation,"By the way, my road bike has been running great since I cleaned and lubricated the chain on March 2nd - it's been shifting smoothly and quietly",,eval_row_51708:run_1773452253430_37608_eaee9fa5:parser,,,,"[51664, 51708, 51902, 51908]","[""Yellowstone is a vast park with many different areas to explore"", ""Production deployment plan payment-service is Payment Server V2 first-data-xtp-mux is First Data XTP Mux"", ""I'm glad you understand"", ""By the way, my road bike has been running great since I cleaned and"", ""Speaking of which, I remember cleaning and lubricating my bike chain on March 22nd,"", ""I'm interested in the Thule Hitch Bike Rack""]"
longmemeval_bge_m3,105,longmemeval_a9f6b44c,How many bikes did I service or plan to service in March?,2,canonical,0.0,0.502860476542526,2,mem_e7e8fa7f3f5a59b1,observation,"By the way, my road bike has been running great since I cleaned and lubricated the chain on March 2nd - it's been shifting smoothly and quietly",,eval_row_51708:run_1773452253430_37608_eaee9fa5:parser,,,,"[51664, 51708, 51902, 51908]","[""Yellowstone is a vast park with many different areas to explore"", ""Production deployment plan payment-service is Payment Server V2 first-data-xtp-mux is First Data XTP Mux"", ""I'm glad you understand"", ""By the way, my road bike has been running great since I cleaned and"", ""Speaking of which, I remember cleaning and lubricating my bike chain on March 22nd,"", ""I'm interested in the Thule Hitch Bike Rack""]"
longmemeval_bge_m3,106,longmemeval_d851d5ba,How much money did I raise for charity in total?,"$3,750",source_family,0.0,0.8120995023298604,1,mem_be2d4b2b4bddf27e,observation,"By the way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th, and it was an amazing experience","when did By way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th
what event did By attend way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th",eval_row_52402:run_1773452253430_37608_eaee9fa5:parser,,,,"[52091, 52141, 52344, 52402]","[""By the way, I've been getting more into charity events lately - I helped"", ""By the way, I recently completed a charity fitness challenge in February and managed"", ""Ugh, I still feel like I have way too much on my plate"", ""Also I would like to prefer batching a bit more when possible than giving"", ""Good luck with your next charity run, and I hope you find a great"", ""I was actually thinking of doing another charity event, maybe a run or a""]"
longmemeval_bge_m3,106,longmemeval_d851d5ba,How much money did I raise for charity in total?,"$3,750",canonical,0.0,0.8120995023298604,1,mem_be2d4b2b4bddf27e,observation,"By the way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th, and it was an amazing experience","when did By way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th
what event did By attend way, I've been getting more into charity events lately - I helped raise $2,000 for a local animal shelter on January 20th",eval_row_52402:run_1773452253430_37608_eaee9fa5:parser,,,,"[52091, 52141, 52344, 52402]","[""By the way, I've been getting more into charity events lately - I helped"", ""By the way, I recently completed a charity fitness challenge in February and managed"", ""Ugh, I still feel like I have way too much on my plate"", ""Also I would like to prefer batching a bit more when possible than giving"", ""Good luck with your next charity run, and I hope you find a great"", ""I was actually thinking of doing another charity event, maybe a run or a""]"
longmemeval_bge_m3,113,longmemeval_e3038f8c,How many rare items do I have in total?,99,source_family,0.0,0.15101961822780524,5,mem_38a8cdff5ed608b6,observation,"By the way, I've been collecting rare books for a while now and have a small but valuable collection of 5 books",what did By read,eval_row_55491:run_1773452253430_37608_eaee9fa5:parser,,,,"[55477, 55491, 55503, 55551]","[""I've had some experience with rare vinyl records too"", ""I'm also thinking of starting a rare book club with some friends who share"", ""I have some ideas about authenticating physical goods throughout a sensitive supply chain, or"", ""By the way, I've been collecting rare books for a while now and have"", ""I'm thinking of organizing a meeting for my rare book club and I would"", ""I've also been thinking of getting my rare book collection appraised, do you know""]"
longmemeval_bge_m3,113,longmemeval_e3038f8c,How many rare items do I have in total?,99,canonical,0.0,0.38685280723454163,5,mem_38a8cdff5ed608b6,observation,"By the way, I've been collecting rare books for a while now and have a small but valuable collection of 5 books",what did By read,eval_row_55491:run_1773452253430_37608_eaee9fa5:parser,,,,"[55477, 55491, 55503, 55551]","[""I've had some experience with rare vinyl records too"", ""I'm also thinking of starting a rare book club with some friends who share"", ""I have some ideas about authenticating physical goods throughout a sensitive supply chain, or"", ""By the way, I've been collecting rare books for a while now and have"", ""I'm thinking of organizing a meeting for my rare book club and I would"", ""I've also been thinking of getting my rare book collection appraised, do you know""]"
